"game_id_unique","bookmaker","home_team","away_team","home_ml_raw","away_ml_raw","home_prob_raw","away_prob_raw","overround","prob_home","prob_away"
"022efc6b85eb5cf71b2fa0faea2c76a0","Bovada","Chicago Bulls","Philadelphia 76ers",100,-130,0.5,0.565217391304348,1.06521739130435,0.469387755102041,0.530612244897959
"022efc6b85eb5cf71b2fa0faea2c76a0","Caesars","Chicago Bulls","Philadelphia 76ers",110,-140,0.476190476190476,0.583333333333333,1.05952380952381,0.449438202247191,0.550561797752809
"022efc6b85eb5cf71b2fa0faea2c76a0","DraftKings","Chicago Bulls","Philadelphia 76ers",105,-135,0.48780487804878,0.574468085106383,1.06227296315516,0.459208597948217,0.540791402051783
"022efc6b85eb5cf71b2fa0faea2c76a0","FanDuel","Chicago Bulls","Philadelphia 76ers",110,-140,0.476190476190476,0.583333333333333,1.05952380952381,0.449438202247191,0.550561797752809
"022efc6b85eb5cf71b2fa0faea2c76a0","Fanatics","Chicago Bulls","Philadelphia 76ers",-110,-120,0.523809523809524,0.545454545454545,1.06926406926407,0.489878542510122,0.510121457489879
"022efc6b85eb5cf71b2fa0faea2c76a0","LowVig.ag","Chicago Bulls","Philadelphia 76ers",-128,112,0.56140350877193,0.471698113207547,1.03310162197948,0.543415571932073,0.456584428067927
"022efc6b85eb5cf71b2fa0faea2c76a0","MyBookie.ag","Chicago Bulls","Philadelphia 76ers",110,-143,0.476190476190476,0.588477366255144,1.06466784244562,0.447266703478741,0.552733296521259
"02ea5bff59e1d511ffeefcb8593d74a0","BetMGM","Sacramento Kings","Minnesota Timberwolves",140,-180,0.416666666666667,0.642857142857143,1.05952380952381,0.393258426966292,0.606741573033708
"02ea5bff59e1d511ffeefcb8593d74a0","BetOnline.ag","Sacramento Kings","Minnesota Timberwolves",171,-196,0.3690036900369,0.662162162162162,1.03116585219906,0.357850959911021,0.642149040088979
"02ea5bff59e1d511ffeefcb8593d74a0","BetRivers","Sacramento Kings","Minnesota Timberwolves",130,-180,0.434782608695652,0.642857142857143,1.0776397515528,0.403458213256484,0.596541786743516
"02ea5bff59e1d511ffeefcb8593d74a0","BetUS","Sacramento Kings","Minnesota Timberwolves",167,-195,0.374531835205993,0.661016949152542,1.03554878435853,0.361674737939067,0.638325262060933
"02ea5bff59e1d511ffeefcb8593d74a0","Bovada","Sacramento Kings","Minnesota Timberwolves",170,-225,0.37037037037037,0.692307692307692,1.06267806267806,0.348525469168901,0.651474530831099
"02ea5bff59e1d511ffeefcb8593d74a0","Caesars","Sacramento Kings","Minnesota Timberwolves",160,-200,0.384615384615385,0.666666666666667,1.05128205128205,0.365853658536585,0.634146341463415
"02ea5bff59e1d511ffeefcb8593d74a0","DraftKings","Sacramento Kings","Minnesota Timberwolves",160,-210,0.384615384615385,0.67741935483871,1.06203473945409,0.36214953271028,0.63785046728972
"02ea5bff59e1d511ffeefcb8593d74a0","FanDuel","Sacramento Kings","Minnesota Timberwolves",146,-188,0.40650406504065,0.652777777777778,1.05928184281843,0.383754397185801,0.616245602814199
"02ea5bff59e1d511ffeefcb8593d74a0","Fanatics","Sacramento Kings","Minnesota Timberwolves",145,-190,0.408163265306122,0.655172413793103,1.06333567909923,0.383851753805427,0.616148246194573
"02ea5bff59e1d511ffeefcb8593d74a0","LowVig.ag","Sacramento Kings","Minnesota Timberwolves",172,-196,0.367647058823529,0.662162162162162,1.02980922098569,0.357005017367812,0.642994982632188
"02ea5bff59e1d511ffeefcb8593d74a0","MyBookie.ag","Sacramento Kings","Minnesota Timberwolves",110,-143,0.476190476190476,0.588477366255144,1.06466784244562,0.447266703478741,0.552733296521259
"03056148fcfe2cce81e7025dae4c3dbe","BetMGM","Toronto Raptors","Memphis Grizzlies",-250,190,0.714285714285714,0.344827586206897,1.05911330049261,0.674418604651163,0.325581395348837
"03056148fcfe2cce81e7025dae4c3dbe","BetOnline.ag","Toronto Raptors","Memphis Grizzlies",-178,156,0.640287769784173,0.390625,1.03091276978417,0.621088212844837,0.378911787155163
"03056148fcfe2cce81e7025dae4c3dbe","BetRivers","Toronto Raptors","Memphis Grizzlies",-278,190,0.735449735449735,0.344827586206897,1.08027732165663,0.680797162641446,0.319202837358554
