"game_id_unique","bookmaker","home_team","away_team","home_ml_raw","away_ml_raw","home_prob_raw","away_prob_raw","overround","prob_home","prob_away","home_score","away_score","home_win","brier","logloss"
"563e1ce28fbf2a9fdd4cda9c12861ea6","BetMGM","Memphis Grizzlies","Oklahoma City Thunder",425,-650,0.19047619047619,0.866666666666667,1.05714285714286,0.18018018018018,0.81981981981982,100,114,0,0.0324648973297622,0.198670694795484
"563e1ce28fbf2a9fdd4cda9c12861ea6","BetOnline.ag","Memphis Grizzlies","Oklahoma City Thunder",396,-520,0.201612903225806,0.838709677419355,1.04032258064516,0.193798449612403,0.806201550387597,100,114,0,0.0375578390721711,0.215421505220299
"563e1ce28fbf2a9fdd4cda9c12861ea6","BetRivers","Memphis Grizzlies","Oklahoma City Thunder",410,-715,0.196078431372549,0.877300613496933,1.07337904486948,0.182673988568867,0.817326011431133,100,114,0,0.0333697860996585,0.201717228915918
"563e1ce28fbf2a9fdd4cda9c12861ea6","BetUS","Memphis Grizzlies","Oklahoma City Thunder",400,-520,0.2,0.838709677419355,1.03870967741935,0.192546583850932,0.807453416149068,100,114,0,0.0370741869526639,0.213869914528881
"563e1ce28fbf2a9fdd4cda9c12861ea6","Bovada","Memphis Grizzlies","Oklahoma City Thunder",375,-600,0.210526315789474,0.857142857142857,1.06766917293233,0.197183098591549,0.802816901408451,100,114,0,0.0388811743701647,0.219628609206765
"563e1ce28fbf2a9fdd4cda9c12861ea6","Caesars","Memphis Grizzlies","Oklahoma City Thunder",450,-700,0.181818181818182,0.875,1.05681818181818,0.172043010752688,0.827956989247312,100,114,0,0.0295987975488496,0.188794071299572
"563e1ce28fbf2a9fdd4cda9c12861ea6","DraftKings","Memphis Grizzlies","Oklahoma City Thunder",600,-1050,0.142857142857143,0.91304347826087,1.05590062111801,0.135294117647059,0.864705882352941,100,114,0,0.0183044982698962,0.145365850271525
"563e1ce28fbf2a9fdd4cda9c12861ea6","FanDuel","Memphis Grizzlies","Oklahoma City Thunder",390,-590,0.204081632653061,0.855072463768116,1.05915409642118,0.192683607930746,0.807316392069254,100,114,0,0.0371269727652093,0.214039627982087
"563e1ce28fbf2a9fdd4cda9c12861ea6","Fanatics","Memphis Grizzlies","Oklahoma City Thunder",450,-750,0.181818181818182,0.882352941176471,1.06417112299465,0.170854271356784,0.829145728643216,100,114,0,0.0291911820408575,0.187359350823912
"563e1ce28fbf2a9fdd4cda9c12861ea6","LowVig.ag","Memphis Grizzlies","Oklahoma City Thunder",404,-513,0.198412698412698,0.836867862969005,1.0352805613817,0.191651138651626,0.808348861348374,100,114,0,0.0367301589464649,0.212761554547658
"563e1ce28fbf2a9fdd4cda9c12861ea6","MyBookie.ag","Memphis Grizzlies","Oklahoma City Thunder",395,-625,0.202020202020202,0.862068965517241,1.06408916753744,0.189852700490998,0.810147299509002,100,114,0,0.0360440478837247,0.210539196602905
"5672262c6a3f8d7950dfe370f1146822","BetMGM","Los Angeles Clippers","Phoenix Suns",-500,333,0.833333333333333,0.23094688221709,1.06428021555042,0.783001808318264,0.216998191681736,129,102,1,0.0470882151931434,0.244620273519845
"5672262c6a3f8d7950dfe370f1146822","BetOnline.ag","Los Angeles Clippers","Phoenix Suns",-435,340,0.813084112149533,0.227272727272727,1.04035683942226,0.781543487137607,0.218456512862393,129,102,1,0.0477232480119968,0.246484484939268
"5672262c6a3f8d7950dfe370f1146822","BetRivers","Los Angeles Clippers","Phoenix Suns",-455,295,0.81981981981982,0.253164556962025,1.07298437678185,0.764055691359337,0.235944308640663,129,102,1,0.0556697167799206,0.269114598022894
"5672262c6a3f8d7950dfe370f1146822","BetUS","Los Angeles Clippers","Phoenix Suns",-420,330,0.807692307692308,0.232558139534884,1.04025044722719,0.776440240756664,0.223559759243336,129,102,1,0.0499789659529384,0.253035599101679
"5672262c6a3f8d7950dfe370f1146822","Bovada","Los Angeles Clippers","Phoenix Suns",-600,375,0.857142857142857,0.210526315789474,1.06766917293233,0.802816901408451,0.197183098591549,129,102,1,0.0388811743701646,0.219628609206765
"5672262c6a3f8d7950dfe370f1146822","Caesars","Los Angeles Clippers","Phoenix Suns",-320,240,0.761904761904762,0.294117647058824,1.05602240896359,0.721485411140584,0.278514588859416,129,102,1,0.0775703762075298,0.326443121152014
"5672262c6a3f8d7950dfe370f1146822","DraftKings","Los Angeles Clippers","Phoenix Suns",-475,325,0.826086956521739,0.235294117647059,1.0613810741688,0.778313253012048,0.221686746987952,129,102,1,0.0491450137901001,0.250626197008042
"5672262c6a3f8d7950dfe370f1146822","FanDuel","Los Angeles Clippers","Phoenix Suns",-390,280,0.795918367346939,0.263157894736842,1.05907626208378,0.751521298174442,0.248478701825558,129,102,1,0.0617416652609144,0.285655729306548
"5672262c6a3f8d7950dfe370f1146822","Fanatics","Los Angeles Clippers","Phoenix Suns",-550,350,0.846153846153846,0.222222222222222,1.06837606837607,0.792,0.208,129,102,1,0.043264,0.233193887167711
"5672262c6a3f8d7950dfe370f1146822","LowVig.ag","Los Angeles Clippers","Phoenix Suns",-429,346,0.810964083175803,0.224215246636771,1.03517932981257,0.783404440004258,0.216595559995742,129,102,1,0.046913636609869,0.244106190158274
"5672262c6a3f8d7950dfe370f1146822","MyBookie.ag","Los Angeles Clippers","Phoenix Suns",NA,NA,NA,NA,NA,NA,NA,129,102,1,NA,NA
"56ee01cdacc4914d19da5cf5f54e28e7","BetMGM","Los Angeles Clippers","Oklahoma City Thunder",140,-180,0.416666666666667,0.642857142857143,1.05952380952381,0.393258426966292,0.606741573033708,107,126,0,0.154652190380003,0.499652323167866
"56ee01cdacc4914d19da5cf5f54e28e7","BetOnline.ag","Los Angeles Clippers","Oklahoma City Thunder",263,-325,0.275482093663912,0.764705882352941,1.04018797601685,0.264838759931454,0.735161240068546,107,126,0,0.0701395687620301,0.307665429585391
"56ee01cdacc4914d19da5cf5f54e28e7","BetRivers","Los Angeles Clippers","Oklahoma City Thunder",115,-155,0.465116279069767,0.607843137254902,1.07295941632467,0.433489162770931,0.566510837229069,107,126,0,0.187912854239842,0.568259068548654
"56ee01cdacc4914d19da5cf5f54e28e7","BetUS","Los Angeles Clippers","Oklahoma City Thunder",270,-330,0.27027027027027,0.767441860465116,1.03771213073539,0.260448213204119,0.739551786795881,107,126,0,0.0678332717612181,0.301710969809423
